,Values
2378,0.299853571830783
2379,-0.155498620739576
2380,0.0484151519924294
2381,-0.0572804495984716
2382,0.0187150418970283
2383,0.120229111756525
2384,-0.0948944390535697
2385,-0.0789714766553456
2386,-0.0313652743612583
2387,0.108715191356519
2388,0.069696183284718
2389,-0.0443844004144079
2390,0.241276954847549
2391,-0.554267452770189
2392,0.097487287534767
2393,0.195566589612075
2394,0.00496643845975686
2395,0.135739946419879
2396,-0.115159127865828
2397,0.0637848465051304
2398,0.0853791740164383
2399,-0.384096279367894
2400,0.0981000706738873
2401,0.209897391886409
2402,-0.283189100505952
2403,0.139659650767286
2404,0.0102060124933103
2405,-0.0570528357097449
2406,0.0407526531746011
2407,0.204649039224584
2408,-0.266399977165214
2409,0.0470790820573068
2410,0.154695790444428
2411,0.020396007654459
2412,-0.085883110270421
2413,-0.513536234225459
2414,0.794313208219993
2415,-0.537952608495682
2416,0.229831715934724
2417,-0.0358214343420516
2418,0.683620222621099
2419,-0.776882587264814
2420,-0.164111240866927
2421,-0.01436630420429
2422,0.662087102706347
2423,-0.58956902984582
2424,0.231418492469007
2425,0.250291189029899
2426,-0.276459955447417
2427,-0.0867014206803871
2428,0.0482484629624754
2429,0.0562813332984788
2430,0.259707403862457
2431,-0.258786233360268
2432,0.0468125295879392
2433,0.0311805995259943
2434,-0.175704287146133
2435,0.0784380936569277
2436,-0.00465459989293676
2437,-0.0649656141906007
2438,0.136938353660987
2439,-0.075694304823442
2440,0.0156037913978081
2441,0.0374081095779505
2442,0.0398595587737255
2443,-0.121076295178191
2444,0.11471197612972
2445,-0.0100908606731891
2446,-0.0489895006523116
2447,-0.0104460559116082
2448,-0.0609320486305241
2449,0.178276148813545
2450,-0.12108592522314
2451,0.09120906237002
2452,0.025390720875787
2453,-0.0918809709008512
2454,-0.00659023221463508
2455,-0.0271792615597605
2456,0.0621879123020879
2457,0.0181322776122169
2458,0.00604568409105524
2459,-0.0496194348623688
2460,0.0330384171699112
2461,0.0517455056021921
2462,0.00818687367531619
2463,-0.106299968690453
2464,0.0154241154916398
2465,-0.0411974638426634
2466,-0.046971415533219
2467,0.311818376638845
2468,-0.280258103012232
2469,-0.00167702495177171
2470,0.0299858727379657
2471,0.0368073107378385
2472,0.0367009754017699
2473,-0.047314094803525
2474,-0.0295852184469746
2475,-0.0281518572486611
2476,0.180980556116452
2477,-0.129325882533315
2478,0.0262049210331961
2479,-0.0341651948157009
2480,0.0279517319848287
2481,0.024080020518224
2482,-0.0188798147032428
2483,0.0212294159623006
2484,-0.0260041163243997
2485,-0.0203936990517296
2486,0.0214823593696853
2487,-0.121007409646914
2488,0.166883970770535
2489,-0.0849995263361256
2490,0.00971743815355436
2491,0.07700807196142
2492,-0.0317307643767322
2493,-0.341700937178606
2494,1.73352527768166
