(141.625|38.542),(141.625|38.625),(141.625|38.708),(141.625|38.792),(141.625|38.875),(141.625|38.958),(141.625|39.042),(141.625|39.125),(141.708|38.542),(141.708|38.625),(141.708|38.708),(141.708|38.792),(141.708|38.875),(141.708|38.958),(141.708|39.042),(141.708|39.125),(141.792|38.542),(141.792|38.625),(141.792|38.708),(141.792|38.792),(141.792|38.875),(141.792|38.958),(141.792|39.042),(141.792|39.125),(141.875|38.542),(141.875|38.625),(141.875|38.708),(141.875|38.792),(141.875|38.875),(141.875|38.958),(141.875|39.042),(141.875|39.125),(141.958|38.542),(141.958|38.625),(141.958|38.708),(141.958|38.792),(141.958|38.875),(141.958|38.958),(141.958|39.042),(141.958|39.125),(142.042|38.542),(142.042|38.625),(142.042|38.708),(142.042|38.792),(142.042|38.875),(142.042|38.958),(142.042|39.042),(142.042|39.125),(142.125|38.542),(142.125|38.625),(142.125|38.708),(142.125|38.792),(142.125|38.875),(142.125|38.958),(142.125|39.042),(142.125|39.125),(142.208|38.542),(142.208|38.625),(142.208|38.708),(142.208|38.792),(142.208|38.875),(142.208|38.958),(142.208|39.042),(142.208|39.125),(142.292|38.542),(142.292|38.625),(142.292|38.708),(142.292|38.792),(142.292|38.875),(142.292|38.958),(142.292|39.042),(142.292|39.125)
20181015,9.89999580,9.69991302,9.56613827,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,9.71990108,9.45219421,9.22096348,8.66527367,8.64710617,0.00000000,0.00000000,0.00000000,9.64744949,9.27939987,8.87590790,8.44762802,8.44951248,8.36241341,8.87369537,0.00000000,9.61404324,9.10865688,8.39130688,7.92903519,7.86580276,8.09435940,8.69661236,0.00000000,9.64192772,8.83206844,7.97310543,7.65740585,7.75008774,7.77716970,8.03082752,8.16197014,10.4539289,9.75909901,8.67541504,8.12115765,8.32479954,7.98417234,8.19189167,8.35477161,10.9015760,10.6397581,9.98418903,9.61040592,9.56311226,8.33982944,8.31701660,8.71109009,10.9593554,10.9881144,10.6896849,10.3451595,10.3634262,9.48313522,8.67715359,8.86093140,10.7293186,10.9362354,10.9127731,10.7600164,10.6972990,10.4539976,9.39420700,9.25285530
20181016,9.72281933,9.60052395,9.33871365,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,9.32144833,9.17323303,8.73361683,8.55876732,8.64798641,0.00000000,0.00000000,0.00000000,8.92688179,8.66185284,8.34069729,8.40917492,8.55646133,8.49064255,8.88428497,0.00000000,8.51095104,8.20920086,8.18943977,8.49900436,8.57828331,8.67205429,8.90601921,0.00000000,8.47995377,8.29678535,8.54171181,8.86610985,8.78057384,8.93875885,9.05951309,8.68529987,10.0331793,8.78492260,8.62561703,9.21392059,9.07549572,9.26064873,9.55106258,9.25212193,10.9865770,10.5119801,9.81722546,9.67504597,9.31184769,9.23615074,9.62880325,9.69779968,11.1263895,11.1821098,10.8696728,10.5144653,10.4148254,9.65826893,9.33082962,9.52966022,10.6919956,11.0338898,11.1292515,10.9330807,10.9030867,10.5436678,9.98750401,9.58658218
20181017,9.36171722,9.37981987,8.98426533,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,8.87247372,8.91431618,8.66694546,8.68056107,8.69585991,0.00000000,0.00000000,0.00000000,8.74313164,8.81926537,8.86993980,8.96962166,8.97576618,9.02196598,9.11674786,0.00000000,8.96769810,9.33269501,9.38711071,9.34616947,9.51444626,9.67961979,9.28257656,0.00000000,9.24269199,9.64271164,9.71132183,9.70695782,9.85457897,9.96936131,9.62363338,9.54353905,9.52906895,9.51105118,9.92219162,9.82849216,9.83433819,10.1607313,10.2358046,10.2699833,10.6767626,10.2948322,10.2375011,10.1424284,9.87290192,9.91052246,10.0376139,10.3178577,11.1497974,11.1629705,11.1040554,10.9096556,10.7308302,10.3894348,9.91699505,9.84748363,10.6211853,11.0115128,11.2279587,11.1647768,11.0881367,10.9735470,10.4607706,9.63449669
20181018,8.59475327,8.84531498,8.61396122,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,8.73298168,8.80203724,8.88183308,9.02558994,9.01924133,0.00000000,0.00000000,0.00000000,9.44008923,9.40701294,9.50235081,9.67129993,9.71583271,9.69487572,9.53034306,0.00000000,10.0802889,9.97776031,10.0273743,10.2345104,10.2618828,10.1246452,9.78760242,0.00000000,10.1226740,10.1324100,10.2134018,10.3016987,10.4260244,10.4692192,10.4756298,10.3162174,9.87264538,10.3392010,10.3073454,10.2967215,10.4016523,10.4333706,10.5364561,10.7982149,10.2984076,10.3545904,10.7726336,10.7597837,10.4280062,10.2469645,9.98741245,10.4333658,10.7485981,10.9033651,11.1475878,11.1455336,11.0503883,10.8348360,9.95922375,9.79616642,10.2977781,10.6078711,10.9331732,11.0557861,11.0317221,10.8418293,10.0211725,9.64282036
20181019,8.50412273,8.65976429,8.72326946,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,9.31458664,8.92202282,9.55593586,9.31775284,9.23856258,0.00000000,0.00000000,0.00000000,9.96946430,9.70951653,10.2515965,10.0616159,9.88606167,10.0129480,9.67202282,0.00000000,10.1522255,10.2871094,10.3696384,10.3722076,10.3330994,10.4040270,10.1192646,0.00000000,10.2102509,10.3436251,10.4319439,10.5064220,10.4874268,10.5106668,10.5526829,10.5735254,10.1192932,10.3979988,10.5690584,10.5233965,10.3150654,10.2454901,10.2543287,10.6617155,10.1019077,10.3211021,10.8382111,10.8377562,10.6554327,10.2506618,9.67420769,9.97360134,10.2479677,10.5269823,10.8339844,10.8519897,10.8068485,10.4778013,9.78339100,9.61040020,9.96391392,10.1577330,10.4178562,10.6046677,10.5562658,10.3447037,9.93998146,9.53704548
20181020,8.90176964,8.56144333,9.08918571,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,9.63125038,8.89463234,9.83030987,9.10526943,9.19356823,0.00000000,0.00000000,0.00000000,10.0743055,9.70477486,10.0930252,9.77438641,9.90440369,9.98082161,9.51654148,0.00000000,10.1076422,10.1227674,10.1059132,10.1047220,10.0997639,10.1041393,9.96507072,0.00000000,10.0757790,10.1839762,10.2188520,10.1108675,10.0673800,10.0731783,10.1140013,10.2279291,9.94900227,10.1600342,10.3074188,10.1905661,10.0127277,9.76362514,9.57188606,9.78124332,9.87664890,10.1311255,10.3226013,10.3202925,10.2933483,9.98703861,9.48453236,9.22575474,9.82911396,10.0801620,10.2443819,10.2167234,10.2061987,10.1806259,9.73438931,9.05441093,9.60631371,9.72820568,9.83679867,9.94681454,10.1238499,10.3084164,9.85711861,8.90367317
20181021,9.12529087,8.60056591,9.32787132,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,9.35029697,8.75728130,9.54780388,8.92092609,9.27342033,0.00000000,0.00000000,0.00000000,9.64909077,9.49770737,9.72126198,9.62835598,9.70411491,9.68195724,9.33429623,0.00000000,9.76781273,9.75473690,9.71803570,9.71609592,9.70092869,9.65064335,9.57604694,0.00000000,9.79327202,9.79002666,9.72054768,9.69571400,9.65698719,9.53353405,9.44335365,9.61689091,9.76175785,9.85372066,9.85331154,9.83623505,9.79621983,9.55410290,9.00006962,8.95998859,9.73533154,9.85475445,9.86510181,9.91137409,9.97140408,9.92309284,9.17633438,8.72995186,9.62448788,9.76144600,9.72035027,9.73655415,9.96307087,9.96504021,9.37239647,8.94201374,9.38250446,9.48988533,9.45568371,9.47294331,9.77886200,9.99476624,9.56861973,9.06523895
20181022,8.89364815,8.72746658,9.20041084,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,8.94205284,8.78756142,9.20745754,8.92571545,9.11974621,0.00000000,0.00000000,0.00000000,9.25512123,9.24569893,9.29365444,9.28860092,9.25399494,9.20955086,9.05607700,0.00000000,9.27571392,9.28912067,9.28975677,9.29249287,9.17712402,9.05355835,8.98049164,0.00000000,9.32864571,9.34627247,9.41034317,9.45019054,9.31707001,9.04875755,8.78011417,9.01614094,9.43043518,9.48204613,9.54293346,9.60309315,9.60999393,9.42793751,8.82464123,8.78089428,9.46461010,9.43294811,9.43257236,9.52754593,9.61374950,9.54625702,9.25650024,9.29832363,9.44384098,9.34100819,9.18686771,9.28003597,9.51763630,9.47463894,9.26499748,9.57975388,9.23431492,9.25668526,9.05054379,9.07727718,9.34810925,9.49858189,9.20351887,9.37118053
20181023,8.84613705,8.84626102,9.01375866,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,8.99568748,8.88051891,8.99162769,8.80906200,8.87771797,0.00000000,0.00000000,0.00000000,9.19559574,9.09289551,9.09909916,9.00219917,8.91279030,8.90122509,8.89923191,0.00000000,9.21456814,9.23941517,9.22617245,9.18373108,9.07511044,8.95416069,8.79682064,0.00000000,9.39739990,9.49525928,9.51667213,9.52282619,9.49139595,9.35069561,9.03391647,8.93175316,9.44871616,9.49625778,9.47346973,9.55598068,9.56091690,9.50420380,9.40659237,9.17517757,9.33781815,9.29422951,9.26598263,9.42448807,9.47273064,9.36065865,9.49407291,9.71033573,9.40383911,9.17240524,9.13574123,9.36830425,9.47117519,9.34913445,9.24390793,9.76830578,9.48358631,9.28410912,9.10429192,9.26599407,9.42803955,9.35026932,9.14884281,9.67863941
20181024,8.92375565,8.82919025,8.83643723,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,9.04299831,8.80168056,8.86108398,8.66941357,8.66802597,0.00000000,0.00000000,0.00000000,9.18966484,9.01817799,9.12369156,9.02726555,8.94930172,8.90996742,8.80239868,0.00000000,9.39397907,9.40350342,9.46893883,9.48933983,9.36367798,9.23754311,8.89263439,0.00000000,9.63212299,9.61499405,9.61594105,9.59374714,9.47918415,9.44529819,9.22979355,9.04928970,9.56881428,9.48129940,9.48791218,9.49113560,9.31109810,9.34873295,9.49071503,9.13083839,9.43208313,9.39928722,9.46072578,9.46580601,9.33236504,9.35505295,9.60916901,9.40348148,9.47252464,9.38012218,9.43620110,9.42568207,9.32699394,9.29030704,9.56633568,9.45761108,9.70283318,9.43964863,9.36549473,9.37205982,9.30717564,9.17465878,9.43951893,9.36169147
20181025,8.80932522,8.59977150,8.64742756,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,8.92438221,8.77056026,8.88089466,8.48904991,8.39936447,0.00000000,0.00000000,0.00000000,9.22324181,9.28009892,9.41074371,9.19253922,8.96769524,8.92394447,8.74385262,0.00000000,9.53523827,9.57497215,9.57042217,9.47338390,9.36161804,9.28407478,8.70466232,0.00000000,9.58855247,9.54951286,9.48730469,9.37027264,9.36118698,9.36241817,8.78847980,9.07841778,9.54330921,9.51175404,9.48151302,9.40685844,9.41517353,9.42650223,9.06586647,9.05789471,9.57950687,9.54939842,9.47492313,9.41151142,9.46198845,9.53446388,9.36148071,9.17238617,9.63311100,9.52678490,9.43815708,9.31732368,9.26700592,9.35286713,9.18963146,9.02060795,9.84098530,9.59913445,9.50903893,9.34693241,9.12674332,9.10203362,8.91873360,8.62725353
20181026,8.69877815,8.47583389,8.67210388,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,9.00273895,8.94770908,9.03049755,8.59796810,8.29757023,0.00000000,0.00000000,0.00000000,9.38008118,9.39676762,9.38296700,9.24690437,8.95610809,8.83648682,8.87771320,0.00000000,9.41308880,9.37199974,9.31037521,9.28934574,9.20756817,9.08571434,8.86024284,0.00000000,9.39443970,9.34704781,9.29757404,9.35225964,9.35912991,9.18279266,8.84352875,9.23031807,9.43987465,9.31814003,9.25880241,9.35687733,9.34916306,9.09814072,8.92302704,9.22294235,9.45578480,9.24088764,9.09799099,9.18868160,9.37855244,9.19458961,9.04040718,8.97060490,9.61492920,9.32807446,9.03887081,8.87027073,9.03485298,8.94954205,8.70933342,8.68659019,9.86240292,9.55599022,9.18911648,8.80047607,8.71474075,8.70782185,8.54781342,8.64890099
20181027,8.87265301,8.63007355,8.73479366,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,9.29347038,9.02092075,9.12600136,8.99034786,8.55639267,0.00000000,0.00000000,0.00000000,9.40840912,9.36228848,9.37675285,9.37878418,8.95295334,8.86647892,8.86054611,0.00000000,9.31349373,9.24560452,9.29535675,9.38162518,9.14794159,9.02730560,8.93968964,0.00000000,9.30414295,9.22059631,9.36874676,9.48621273,9.34030151,9.19738770,9.11981201,9.34371758,9.28187084,9.16266918,9.30780220,9.45261955,9.21721077,9.16337681,9.15601635,9.18307686,9.39907169,9.14190102,9.13970470,9.43342590,9.20740700,9.01653767,8.83998394,8.60787964,9.69192982,9.19718266,8.93917084,9.11067581,8.92707539,8.59591866,8.53118706,8.35194969,9.94519806,9.51616192,8.97597694,8.90083599,8.94522572,8.67820835,8.76329136,8.77564144
20181028,9.03008556,8.71587849,8.74290466,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,9.35083294,9.08889294,8.83951187,9.12638474,8.90102959,0.00000000,0.00000000,0.00000000,9.37609386,9.34211063,9.31841373,9.49791050,9.04688072,8.97560215,8.95432186,0.00000000,9.29924202,9.33742237,9.41310120,9.52589703,9.20192337,9.09646797,8.70733833,0.00000000,9.38169956,9.42480564,9.59805679,9.58953381,9.36709785,9.28153419,8.91511822,9.38325596,9.41901875,9.36036110,9.55740356,9.52497673,9.38862133,9.44096756,9.29632568,9.27333546,9.55750370,9.28539467,9.42400837,9.48349667,9.28093910,9.28901291,8.98966599,8.83987427,9.74555588,9.26464844,9.10296917,9.10739326,8.83024597,8.84515572,8.59154415,8.54822922,9.90434647,9.62358665,9.14291286,9.11159897,8.84816742,8.90684605,8.95305157,8.84800339
20181029,9.13515472,8.92976665,8.71292973,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,9.41160870,9.35975266,8.89115620,9.01644135,8.98147583,0.00000000,0.00000000,0.00000000,9.47756481,9.51005650,9.20227623,9.49120426,9.26858711,9.22096539,9.07776070,0.00000000,9.54547787,9.55480003,9.56570339,9.68860722,9.47298241,9.32142639,8.96436405,0.00000000,9.61251259,9.57784462,9.76986408,9.70625305,9.49822140,9.40573311,8.95494843,9.25235462,9.63484859,9.44804478,9.62130833,9.65364170,9.57186508,9.57387829,9.19711781,9.27263927,9.83304977,9.46661091,9.39580441,9.59500122,9.56005764,9.55520535,9.08176708,8.69333076,9.85666847,9.59802341,9.18896866,9.16961193,9.15658188,9.13469505,8.81782818,8.75697613,9.73561382,10.0078640,9.51314926,9.17013931,9.11388874,9.12964249,8.97705650,9.11810303
20181030,9.21580029,9.26266289,8.96275139,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,9.41829872,9.49901199,9.09408665,9.16049480,9.18597412,0.00000000,0.00000000,0.00000000,9.58941746,9.59910202,9.25595474,9.42638874,9.25128174,9.35825253,9.19720268,0.00000000,9.60497379,9.59459019,9.64781952,9.71890736,9.48487186,9.45222282,9.17109585,0.00000000,9.61629772,9.55714798,9.78768539,9.77204704,9.59402466,9.44844055,9.19388962,9.18051243,9.71607685,9.47085476,9.54504108,9.76854038,9.60904121,9.54502010,9.28691101,9.01068401,9.81354618,9.62002468,9.41748333,9.72008133,9.68653679,9.55476475,8.91338444,8.29579735,9.56646824,9.79636574,9.40894985,9.29055309,9.43111229,9.26019001,8.74726868,8.64107513,9.35612774,9.85779667,9.86795235,9.34077168,9.26337337,9.13335323,8.93711662,9.27914333
20181031,8.89844131,8.94526958,8.74756527,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,9.09482288,9.12425900,8.90315151,8.80137253,8.75112534,0.00000000,0.00000000,0.00000000,9.22725964,9.13546276,8.83526325,8.91555595,8.71914768,8.93726730,8.88077164,0.00000000,9.21542835,9.12151241,9.09614372,9.17787266,8.88089085,9.10248661,8.84810925,0.00000000,9.28282738,9.15087605,9.19660854,9.21975708,9.06501484,9.16950130,8.87090683,8.62550163,9.30654812,9.18310070,9.06894779,9.20745945,9.10612297,9.18363953,8.91429615,8.25974846,9.27423859,9.29847050,9.09478569,9.11125278,9.16606522,9.07311058,8.34862804,7.70404291,9.03999424,9.30315399,9.23049259,8.83897209,9.05887699,8.82705402,8.19607925,8.04662704,9.16317368,9.21364117,9.47754955,9.07781124,8.85048485,8.82521820,8.59444809,8.86337280
20181101,8.40814209,8.28840446,8.01875877,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,8.37169456,8.24446201,8.08650112,7.99995184,7.91843367,0.00000000,0.00000000,0.00000000,8.33002377,8.11373806,7.94639111,8.00853920,8.04893589,8.36862183,8.22247601,0.00000000,8.30401039,8.11383247,8.02184105,8.16835499,8.14387321,8.46364021,8.25076675,0.00000000,8.43261433,8.21610355,8.15794086,8.25826550,8.30649567,8.40928745,8.00328159,7.66861200,8.52407074,8.27339268,8.13357353,8.25566959,8.30712605,8.20049095,7.61777210,7.32735634,8.60871506,8.47476482,8.14681721,8.06501102,8.19776535,7.83855724,7.25643873,7.23950481,8.66205502,8.57867146,8.33009911,7.98878193,8.06592655,7.81106091,7.34872913,7.35662842,9.07349968,8.73555279,8.66735077,8.35561657,8.02654743,8.12924385,7.99786758,8.07868767
20181102,8.02289867,7.69892168,7.48626852,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,7.66511250,7.40635872,7.32411242,7.28832483,7.35776520,0.00000000,0.00000000,0.00000000,7.39362001,7.22841883,7.24878502,7.44922447,7.72974110,7.98288679,7.98286581,0.00000000,7.36141872,7.27710199,7.30897379,7.56333160,7.64730930,7.63046408,7.69162416,0.00000000,7.51065636,7.41273737,7.44438362,7.48556995,7.33198214,7.10761786,7.11216116,7.21556664,7.65652943,7.36746788,7.32974529,7.29574871,7.05331564,6.95697451,7.02631044,7.14900303,8.10021973,7.52822542,7.14094734,7.14520884,7.04798079,6.96895885,6.95423603,6.83456087,8.54489803,7.98667955,7.37866020,7.16356707,7.20073748,7.17729282,7.18100786,7.01952744,9.11257744,8.57658958,7.96550465,7.55761194,7.40474749,7.67755604,7.85341930,7.74663591
20181103,7.72892189,7.34376574,7.07146215,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,7.30928230,6.84907103,6.81645441,6.96403408,7.11793280,0.00000000,0.00000000,0.00000000,6.91062355,6.75378895,6.90220022,7.13548136,7.32533264,7.46196508,7.81818819,0.00000000,6.83947039,6.80562878,6.78251743,6.76623344,6.85821533,7.10893488,7.56309366,0.00000000,6.92046118,6.84559345,6.62388182,6.58351517,6.74971342,6.93556595,6.96651363,7.00647593,6.87827301,6.75103760,6.61557293,6.64343262,6.75987434,6.78677940,6.67773771,6.85456514,7.34224749,6.65194368,6.58900833,6.69765043,6.78716087,6.78701067,6.51685381,6.40878248,8.39904976,7.18125582,6.57493639,6.70972729,7.04984140,7.32075739,7.10523891,6.41600752,9.15202522,8.25960922,7.16327333,6.80621624,7.08031654,7.72529650,8.13601112,7.38238621
20181104,7.63872719,7.15668440,6.84441662,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,7.13845730,6.69890833,6.79589844,6.97209167,7.07393360,0.00000000,0.00000000,0.00000000,6.91182423,6.68272924,6.77545404,6.95657587,7.18985271,7.39339399,7.74887800,0.00000000,6.82200193,6.61546850,6.55004215,6.80940294,7.01231623,7.32250500,7.69459200,0.00000000,6.90008688,6.65953445,6.64535379,6.77730465,6.70748997,6.83680296,7.04399443,7.08787203,6.88026762,6.75807238,6.63612080,6.63143349,6.52540588,6.53201580,6.67221403,6.92943192,6.94548845,6.75939417,6.84252691,6.80216837,6.67886639,6.35950994,6.19468927,6.42442226,7.98272324,6.86394072,6.77351046,7.20010853,7.41712713,7.13724852,6.27770853,6.03723860,9.19052124,7.73822451,6.85109997,6.90655184,7.49803400,8.01511478,7.58682251,6.11332130
20181105,7.85961390,7.21096277,7.02095127,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,7.28579617,6.96641207,7.03911352,7.19615412,7.30084944,0.00000000,0.00000000,0.00000000,7.10923624,6.93285275,6.95741606,7.28078890,7.39007378,7.59320402,7.80932999,0.00000000,7.11592484,6.98875523,6.97721100,7.20128822,7.31140757,7.69874573,7.93548679,0.00000000,7.20588207,6.95787287,6.78789711,6.79539347,6.98969460,7.45934534,7.78780603,7.50346756,7.18560266,6.92644596,6.72477388,6.64724874,6.66083813,7.02107477,7.30766869,7.05791664,7.37383699,7.17974615,7.01577425,6.72618580,6.45067787,6.47143316,6.73265076,6.68266153,7.94953203,7.36434698,7.48164749,7.51612425,7.03567457,6.37684727,6.27475882,6.54056549,9.14640617,7.86386013,7.43155956,7.59250164,7.89933443,7.84284019,6.47524071,6.07671785
20181106,8.22746658,7.55244827,7.28874397,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,7.84094810,7.38899899,7.23763657,7.37625027,7.55961275,0.00000000,0.00000000,0.00000000,7.68104124,7.32816648,7.20104742,7.37864113,7.52307034,7.84973574,7.96740532,0.00000000,7.58604431,7.35773182,7.10939074,7.33290768,7.58695984,7.99785566,8.06808853,0.00000000,7.48410988,7.17598057,7.03260708,7.32547808,7.82339764,8.17980671,8.23860359,7.98416376,7.30486107,7.14349985,6.95615339,7.06833601,7.52288818,7.71619081,7.60507536,7.13645172,7.68361473,7.16331577,6.86324215,6.66319275,6.90044785,7.02746058,6.98764658,6.99788427,8.22195625,7.53189898,7.33089542,7.10587931,6.78351545,6.64192438,6.76966143,6.88296509,9.21874809,8.14579964,7.74443054,7.81642723,7.76251507,6.91169834,6.22920227,6.52400875
20181107,8.47261333,7.84702826,7.46150446,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,8.21620750,7.71255159,7.45077276,7.62694168,7.82650375,0.00000000,0.00000000,0.00000000,8.17248535,7.67888403,7.37802696,7.48950624,7.69860601,8.16319752,8.34412289,0.00000000,8.04078007,7.61880636,7.52538109,7.76216125,7.90694857,8.31194592,8.33429623,0.00000000,7.84272051,7.58509111,7.61139393,8.14924622,8.40007973,8.45903301,8.45031071,8.12707233,7.69902515,7.58854342,7.54298544,7.85503197,7.91189671,7.81214666,7.86365128,7.44866085,7.83165312,7.30305386,7.14697838,7.31960487,7.25618839,7.22193336,7.36708403,7.33089352,8.29557514,7.35622787,7.17851448,7.07703829,6.90109587,6.95466614,7.10947704,7.08473539,9.22112370,7.99958563,7.56254911,7.62554741,7.13924313,6.50458002,6.70441723,6.83866167
20181108,8.15143299,7.55683661,7.30838728,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,7.94357586,7.44893694,7.18088818,7.45316315,7.73392153,0.00000000,0.00000000,0.00000000,7.97001791,7.56731367,7.17693424,7.46127319,7.56867552,8.13184357,8.44899559,0.00000000,7.82450390,7.49234438,7.47409344,7.95027733,7.81811428,8.22363663,8.40899467,0.00000000,7.67780495,7.56682825,7.80835056,8.19800949,8.20449066,8.30746841,8.51376629,8.14538479,7.68849707,7.55831337,7.69943237,7.74504328,7.59377718,7.78052711,8.21913910,7.52998114,7.84037161,7.37019682,7.46110201,7.30777740,7.18764210,7.43576384,7.54690313,7.21709013,8.17362118,7.25190115,7.19185066,6.99535894,6.88309908,7.06034136,7.08308744,7.04427385,9.06215096,7.77316999,7.24786711,7.12805319,6.68643522,6.71566200,6.87027264,6.80735350
20181109,7.50554132,7.10412216,7.04071665,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,7.45071650,7.14464140,7.00405645,7.26559925,7.36740208,0.00000000,0.00000000,0.00000000,7.55809832,7.36741209,7.09127808,7.30800247,7.24410820,7.71336222,8.29500008,0.00000000,7.57838774,7.38317490,7.43992329,7.69040966,7.60584593,7.72248077,8.14561176,0.00000000,7.68396568,7.49543428,7.69382524,7.75256300,7.75013018,7.95636892,8.27706432,8.30423737,7.87761641,7.58436108,7.57457829,7.39663696,7.38307428,7.97780371,8.28946877,7.86583328,8.30023670,7.63398790,7.47287321,7.14170837,7.18265009,7.75545740,7.99391699,7.14246416,8.65314865,7.57022429,7.25848818,6.88677931,6.87902451,7.14839363,7.15024042,6.88778019,9.34224892,7.98294830,7.31054115,6.90296650,6.67375708,6.79086065,6.76067877,6.67945433
20181110,7.14420748,6.85770893,7.10146761,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,7.20062351,7.04301691,7.09414482,7.16284180,7.18020153,0.00000000,0.00000000,0.00000000,7.37262392,7.33983850,7.28269482,7.24617720,7.20599318,7.36487389,8.11812592,0.00000000,7.52500772,7.52179241,7.59594202,7.49478292,7.48011446,7.36073065,7.97288513,0.00000000,7.74410486,7.77273941,7.67774391,7.55098104,7.44228268,7.54822063,7.87848949,8.19208145,8.03696060,7.96596146,7.72568655,7.40046263,7.39357138,7.84707737,7.98208237,8.19173336,8.49189091,8.23108768,7.82347679,7.39931202,7.58744812,8.01680279,8.04460812,7.88442469,8.89341736,8.23454380,7.57658052,7.19820309,7.45042658,7.78801346,7.67090130,7.23058128,9.35763454,8.58392811,7.63843822,7.20722961,7.12659931,7.27552319,7.09858799,6.87314749
20181111,6.57325029,6.58128262,6.78681707,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,6.83392811,6.95064783,6.90605164,6.72959757,6.71367741,0.00000000,0.00000000,0.00000000,7.14995146,7.36798811,7.23264790,7.03806019,6.98231077,7.10523987,7.83595943,0.00000000,7.31508207,7.65574980,7.43276262,7.12971830,7.12220764,6.95045042,7.72533703,0.00000000,7.35305595,7.79635096,7.50283480,7.13649035,7.12108898,7.08000088,7.57773924,7.70947409,7.64367628,8.02841854,7.66346645,7.24859571,7.37962866,7.39716959,7.49909401,7.56125021,8.06700039,8.23279285,7.67289925,7.37418413,7.62788630,7.67589045,7.69760036,7.63247156,8.50690174,8.25802994,7.46189594,7.27212429,7.54673481,7.52851582,7.43974066,6.90568113,8.92616272,8.63222218,7.66442633,7.09586334,7.13617992,7.01281166,6.72887659,6.30374861
20181112,6.61286974,6.57710981,6.62618303,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,7.10709858,6.96645069,6.73484850,6.58148336,6.60744238,0.00000000,0.00000000,0.00000000,7.39587688,7.46013546,7.08715963,6.85210657,6.81931829,6.81934977,7.38009310,0.00000000,7.33101845,7.64839506,7.31094122,6.98193121,6.98014498,6.76767111,7.26718235,0.00000000,7.14143467,7.75166035,7.59717417,7.21719122,7.12423849,6.83365488,7.30610704,7.32903862,7.48221445,7.99825001,7.68663740,7.36530113,7.31736279,7.02961922,7.35587740,7.07633686,7.98235750,8.21007538,7.57904291,7.37189484,7.46220541,7.29194307,7.30749989,6.36549282,8.49394321,8.28536224,7.51695299,7.28009653,7.50216103,7.16822529,6.72263813,5.94683361,8.91284084,8.69005585,7.82453918,7.12828922,7.32983971,6.94310951,6.25418711,5.64340448
20181113,7.10060167,6.67753792,6.70320177,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,7.62982464,7.06280470,6.88548136,6.69093323,6.64906979,0.00000000,0.00000000,0.00000000,7.71744013,7.70756769,7.47227383,7.12040615,6.88490534,6.83940125,7.19802046,0.00000000,7.64136076,7.98328066,7.89423513,7.48597908,7.23368597,6.93048525,7.15317869,0.00000000,7.46529150,8.01291847,8.07921886,7.76389313,7.42552423,6.98252106,7.22881222,7.32884741,7.90278625,8.32035923,8.07419968,7.68778992,7.39428711,7.06392241,7.24943781,6.70444202,8.45315742,8.60815811,8.07283783,7.63943624,7.48623896,7.23320055,6.94969177,6.19217491,8.97259808,8.78796768,8.15462399,7.59264660,7.29503012,6.90392017,6.50900507,6.20915127,9.34293938,9.16507339,8.58777046,7.78793335,7.33993626,6.66554117,6.19598627,6.02748680
